team_name,conference,season,week,ap_rank,team_id
Villanova,Big East,2022,11,11,222
Villanova,Big East,2022,12,14,222
Villanova,Big East,2022,13,12,222
Villanova,Big East,2022,14,15,222
Villanova,Big East,2022,15,10,222
Villanova,Big East,2022,16,8,222
Villanova,Big East,2022,17,11,222
Villanova,Big East,2022,18,8,222
Villanova,Big East,2022,19,6,222
Virginia,ACC,2022,1,25,258
Wisconsin,Big Ten,2022,4,23,275
Wisconsin,Big Ten,2022,5,22,275
Wisconsin,Big Ten,2022,7,24,275
Wisconsin,Big Ten,2022,8,24,275
Wisconsin,Big Ten,2022,9,23,275
Wisconsin,Big Ten,2022,10,13,275
Wisconsin,Big Ten,2022,11,8,275
Wisconsin,Big Ten,2022,12,11,275
Wisconsin,Big Ten,2022,13,11,275
Wisconsin,Big Ten,2022,14,14,275
Wisconsin,Big Ten,2022,15,15,275
Wisconsin,Big Ten,2022,16,13,275
Wisconsin,Big Ten,2022,17,10,275
Wisconsin,Big Ten,2022,18,12,275
Wisconsin,Big Ten,2022,19,14,275
Wyoming,MWC,2022,15,22,2751
Xavier,Big East,2022,3,25,2752
Xavier,Big East,2022,6,22,2752
Xavier,Big East,2022,7,18,2752
Xavier,Big East,2022,8,23,2752
Xavier,Big East,2022,9,22,2752
Xavier,Big East,2022,10,17,2752
Xavier,Big East,2022,11,20,2752
Xavier,Big East,2022,12,21,2752
Xavier,Big East,2022,13,21,2752
Xavier,Big East,2022,14,25,2752
